Year,Month,Day,Source,Power
2018,7,22,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013, 0.079, 0.246, 0.413, 0.549, 0.647, 0.696, 0.698, 0.664, 0.591, 0.479, 0.328, 0.156, 0.027, 0.0, 0.0, 0.0]"
2018,7,23,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011, 0.075, 0.264, 0.436, 0.567, 0.654, 0.698, 0.703, 0.668, 0.595, 0.482, 0.331, 0.156, 0.025, 0.0, 0.0, 0.0]"
2018,7,24,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011, 0.075, 0.264, 0.436, 0.568, 0.656, 0.701, 0.709, 0.675, 0.602, 0.485, 0.332, 0.156, 0.025, 0.0, 0.0, 0.0]"
2018,7,25,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.074, 0.264, 0.436, 0.567, 0.654, 0.699, 0.703, 0.67, 0.598, 0.483, 0.331, 0.155, 0.024, 0.0, 0.0, 0.0]"
2018,7,26,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009, 0.073, 0.266, 0.439, 0.568, 0.655, 0.699, 0.704, 0.669, 0.596, 0.482, 0.33, 0.155, 0.022, 0.0, 0.0, 0.0]"
2018,7,27,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009, 0.073, 0.252, 0.421, 0.561, 0.652, 0.699, 0.704, 0.671, 0.598, 0.484, 0.332, 0.155, 0.022, 0.0, 0.0, 0.0]"
2018,7,28,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.072, 0.264, 0.438, 0.571, 0.659, 0.704, 0.709, 0.675, 0.602, 0.487, 0.334, 0.156, 0.021, 0.0, 0.0, 0.0]"
2018,7,29,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.072, 0.269, 0.445, 0.578, 0.664, 0.705, 0.705, 0.669, 0.594, 0.479, 0.327, 0.153, 0.023, 0.0, 0.0, 0.0]"
2018,7,30,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.072, 0.263, 0.436, 0.569, 0.657, 0.702, 0.706, 0.672, 0.598, 0.483, 0.329, 0.153, 0.022, 0.0, 0.0, 0.0]"
2018,7,31,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.071, 0.261, 0.431, 0.56, 0.648, 0.692, 0.698, 0.663, 0.59, 0.472, 0.32, 0.148, 0.023, 0.0, 0.0, 0.0]"
2018,8,1,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.072, 0.251, 0.419, 0.549, 0.636, 0.681, 0.687, 0.653, 0.58, 0.466, 0.316, 0.146, 0.023, 0.0, 0.0, 0.0]"
2018,8,2,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.071, 0.249, 0.417, 0.545, 0.632, 0.676, 0.683, 0.65, 0.578, 0.463, 0.314, 0.145, 0.023, 0.0, 0.0, 0.0]"
2018,8,3,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.073, 0.244, 0.407, 0.533, 0.618, 0.661, 0.662, 0.627, 0.552, 0.432, 0.284, 0.13, 0.026, 0.0, 0.0, 0.0]"
2018,8,4,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.073, 0.241, 0.408, 0.538, 0.626, 0.671, 0.682, 0.649, 0.575, 0.459, 0.304, 0.136, 0.025, 0.0, 0.0, 0.0]"
2018,8,5,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.072, 0.242, 0.409, 0.539, 0.626, 0.67, 0.675, 0.641, 0.567, 0.449, 0.299, 0.134, 0.024, 0.0, 0.0, 0.0]"
2018,8,6,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.072, 0.243, 0.413, 0.542, 0.628, 0.672, 0.679, 0.646, 0.573, 0.46, 0.31, 0.141, 0.023, 0.0, 0.0, 0.0]"
2018,8,7,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.074, 0.223, 0.381, 0.51, 0.597, 0.642, 0.637, 0.596, 0.514, 0.39, 0.258, 0.119, 0.022, 0.0, 0.0, 0.0]"
2018,8,8,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.074, 0.236, 0.404, 0.537, 0.626, 0.671, 0.68, 0.637, 0.531, 0.398, 0.249, 0.097, 0.017, 0.0, 0.0, 0.0]"
2018,8,9,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.07, 0.256, 0.435, 0.572, 0.663, 0.71, 0.717, 0.682, 0.607, 0.488, 0.329, 0.148, 0.019, 0.0, 0.0, 0.0]"
2018,8,10,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.072, 0.244, 0.422, 0.556, 0.643, 0.688, 0.693, 0.65, 0.572, 0.431, 0.273, 0.12, 0.018, 0.0, 0.0, 0.0]"
2018,8,11,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.073, 0.244, 0.415, 0.547, 0.632, 0.676, 0.683, 0.634, 0.525, 0.413, 0.238, 0.098, 0.012, 0.0, 0.0, 0.0]"
2018,8,12,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.07, 0.21, 0.366, 0.513, 0.6, 0.648, 0.658, 0.633, 0.564, 0.448, 0.277, 0.116, 0.018, 0.0, 0.0, 0.0]"
2018,8,13,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.066, 0.192, 0.338, 0.504, 0.642, 0.695, 0.702, 0.668, 0.594, 0.478, 0.322, 0.144, 0.017, 0.0, 0.0, 0.0]"
2018,8,14,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.068, 0.256, 0.43, 0.566, 0.656, 0.702, 0.706, 0.671, 0.596, 0.477, 0.32, 0.14, 0.016, 0.0, 0.0, 0.0]"
2018,8,15,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.068, 0.252, 0.427, 0.562, 0.651, 0.697, 0.702, 0.667, 0.59, 0.472, 0.313, 0.137, 0.016, 0.0, 0.0, 0.0]"
2018,8,16,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.07, 0.217, 0.386, 0.518, 0.607, 0.648, 0.602, 0.486, 0.35, 0.176, 0.101, 0.041, 0.004, 0.0, 0.0, 0.0]"
2018,8,17,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.062, 0.225, 0.397, 0.537, 0.64, 0.688, 0.687, 0.614, 0.515, 0.429, 0.278, 0.109, 0.009, 0.0, 0.0, 0.0]"
2018,8,18,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.068, 0.24, 0.411, 0.535, 0.616, 0.658, 0.648, 0.59, 0.53, 0.382, 0.241, 0.082, 0.008, 0.0, 0.0, 0.0]"
2018,8,19,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.065, 0.222, 0.389, 0.533, 0.633, 0.682, 0.685, 0.642, 0.522, 0.38, 0.202, 0.097, 0.013, 0.0, 0.0, 0.0]"
2018,8,20,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.065, 0.247, 0.426, 0.566, 0.66, 0.708, 0.717, 0.681, 0.604, 0.483, 0.321, 0.137, 0.01, 0.0, 0.0, 0.0]"
2018,8,21,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.065, 0.249, 0.428, 0.567, 0.66, 0.708, 0.714, 0.678, 0.6, 0.477, 0.315, 0.132, 0.01, 0.0, 0.0, 0.0]"
2018,8,22,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.064, 0.225, 0.402, 0.553, 0.645, 0.69, 0.695, 0.639, 0.555, 0.38, 0.199, 0.082, 0.009, 0.0, 0.0, 0.0]"
2018,8,23,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.063, 0.218, 0.396, 0.535, 0.615, 0.633, 0.566, 0.466, 0.37, 0.27, 0.172, 0.08, 0.009, 0.0, 0.0, 0.0]"
2018,8,24,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.062, 0.232, 0.406, 0.544, 0.637, 0.685, 0.699, 0.663, 0.585, 0.464, 0.301, 0.121, 0.008, 0.0, 0.0, 0.0]"
2018,8,25,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061, 0.234, 0.405, 0.535, 0.634, 0.684, 0.692, 0.657, 0.579, 0.458, 0.296, 0.119, 0.008, 0.0, 0.0, 0.0]"
2018,8,26,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061, 0.24, 0.418, 0.555, 0.647, 0.695, 0.701, 0.666, 0.589, 0.466, 0.304, 0.123, 0.007, 0.0, 0.0, 0.0]"
2018,8,27,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.062, 0.248, 0.426, 0.564, 0.653, 0.698, 0.703, 0.665, 0.585, 0.463, 0.299, 0.118, 0.007, 0.0, 0.0, 0.0]"
2018,8,28,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015, 0.076, 0.231, 0.48, 0.619, 0.669, 0.68, 0.642, 0.564, 0.442, 0.27, 0.099, 0.006, 0.0, 0.0, 0.0]"
2018,8,29,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057, 0.229, 0.405, 0.548, 0.646, 0.696, 0.706, 0.669, 0.587, 0.46, 0.288, 0.103, 0.005, 0.0, 0.0, 0.0]"
2018,8,30,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055, 0.225, 0.386, 0.544, 0.641, 0.675, 0.675, 0.641, 0.557, 0.425, 0.274, 0.104, 0.005, 0.0, 0.0, 0.0]"
2018,8,31,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057, 0.235, 0.413, 0.552, 0.645, 0.693, 0.701, 0.662, 0.587, 0.464, 0.299, 0.112, 0.004, 0.0, 0.0, 0.0]"
2018,9,1,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055, 0.234, 0.414, 0.554, 0.645, 0.691, 0.697, 0.661, 0.582, 0.459, 0.292, 0.106, 0.004, 0.0, 0.0, 0.0]"
2018,9,2,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051, 0.217, 0.391, 0.529, 0.623, 0.671, 0.677, 0.639, 0.557, 0.435, 0.273, 0.101, 0.004, 0.0, 0.0, 0.0]"
2018,9,3,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045, 0.187, 0.303, 0.371, 0.409, 0.424, 0.377, 0.33, 0.307, 0.272, 0.163, 0.059, 0.003, 0.0, 0.0, 0.0]"
2018,9,4,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053, 0.238, 0.427, 0.573, 0.668, 0.717, 0.723, 0.685, 0.603, 0.476, 0.305, 0.113, 0.003, 0.0, 0.0, 0.0]"
2018,9,5,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054, 0.243, 0.433, 0.58, 0.676, 0.726, 0.732, 0.695, 0.613, 0.484, 0.311, 0.114, 0.002, 0.0, 0.0, 0.0]"
2018,9,6,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052, 0.239, 0.43, 0.579, 0.677, 0.727, 0.727, 0.687, 0.603, 0.476, 0.302, 0.109, 0.002, 0.0, 0.0, 0.0]"
2018,9,7,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.234, 0.421, 0.566, 0.662, 0.711, 0.72, 0.679, 0.594, 0.465, 0.286, 0.089, 0.001, 0.0, 0.0, 0.0]"
2018,9,8,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042, 0.207, 0.193, 0.245, 0.42, 0.464, 0.412, 0.371, 0.306, 0.236, 0.13, 0.045, 0.0, 0.0, 0.0, 0.0]"
2018,9,9,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.153, 0.308, 0.382, 0.47, 0.517, 0.516, 0.434, 0.261, 0.188, 0.125, 0.046, 0.0, 0.0, 0.0, 0.0]"
2018,9,10,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036, 0.187, 0.383, 0.532, 0.612, 0.653, 0.647, 0.599, 0.509, 0.368, 0.189, 0.071, 0.001, 0.0, 0.0, 0.0]"
2018,9,11,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039, 0.204, 0.422, 0.566, 0.654, 0.668, 0.547, 0.382, 0.289, 0.224, 0.144, 0.053, 0.0, 0.0, 0.0, 0.0]"
2018,9,12,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041, 0.222, 0.414, 0.558, 0.646, 0.692, 0.698, 0.657, 0.575, 0.446, 0.276, 0.088, 0.0, 0.0, 0.0, 0.0]"
2018,9,13,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042, 0.227, 0.415, 0.561, 0.659, 0.71, 0.715, 0.676, 0.593, 0.463, 0.288, 0.085, 0.0, 0.0, 0.0, 0.0]"
2018,9,14,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, 0.135, 0.264, 0.413, 0.51, 0.524, 0.42, 0.288, 0.172, 0.12, 0.066, 0.019, 0.0, 0.0, 0.0, 0.0]"
2018,9,15,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031, 0.178, 0.378, 0.512, 0.569, 0.542, 0.411, 0.343, 0.26, 0.165, 0.093, 0.03, 0.0, 0.0, 0.0, 0.0]"
2018,9,16,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034, 0.21, 0.41, 0.559, 0.656, 0.699, 0.695, 0.65, 0.562, 0.431, 0.267, 0.089, 0.0, 0.0, 0.0, 0.0]"
2018,9,17,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033, 0.202, 0.396, 0.529, 0.58, 0.613, 0.571, 0.494, 0.393, 0.271, 0.133, 0.04, 0.0, 0.0, 0.0, 0.0]"
2018,9,18,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026, 0.17, 0.353, 0.512, 0.587, 0.582, 0.551, 0.498, 0.41, 0.307, 0.156, 0.064, 0.0, 0.0, 0.0, 0.0]"
2018,9,19,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018, 0.178, 0.402, 0.548, 0.602, 0.614, 0.554, 0.5, 0.379, 0.235, 0.145, 0.05, 0.0, 0.0, 0.0, 0.0]"
2018,9,20,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017, 0.125, 0.297, 0.483, 0.612, 0.658, 0.649, 0.551, 0.386, 0.232, 0.116, 0.042, 0.0, 0.0, 0.0, 0.0]"
2018,9,21,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031, 0.217, 0.41, 0.556, 0.654, 0.704, 0.71, 0.672, 0.589, 0.457, 0.269, 0.052, 0.0, 0.0, 0.0, 0.0]"
2018,9,22,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031, 0.215, 0.407, 0.552, 0.648, 0.698, 0.699, 0.659, 0.575, 0.44, 0.232, 0.062, 0.0, 0.0, 0.0, 0.0]"
2018,9,23,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027, 0.205, 0.399, 0.545, 0.643, 0.693, 0.701, 0.663, 0.579, 0.446, 0.267, 0.073, 0.0, 0.0, 0.0, 0.0]"
2018,9,24,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028, 0.212, 0.407, 0.549, 0.639, 0.68, 0.682, 0.642, 0.556, 0.419, 0.241, 0.064, 0.0, 0.0, 0.0, 0.0]"
2018,9,25,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.196, 0.4, 0.551, 0.649, 0.699, 0.706, 0.666, 0.581, 0.442, 0.256, 0.054, 0.0, 0.0, 0.0, 0.0]"
2018,9,26,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.117, 0.309, 0.508, 0.6, 0.635, 0.63, 0.598, 0.526, 0.392, 0.228, 0.058, 0.0, 0.0, 0.0, 0.0]"
2018,9,27,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017, 0.193, 0.408, 0.571, 0.674, 0.725, 0.73, 0.69, 0.604, 0.466, 0.287, 0.077, 0.0, 0.0, 0.0, 0.0]"
2018,9,28,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015, 0.151, 0.282, 0.381, 0.47, 0.523, 0.543, 0.518, 0.456, 0.353, 0.218, 0.064, 0.0, 0.0, 0.0, 0.0]"
2018,9,29,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015, 0.156, 0.35, 0.521, 0.646, 0.721, 0.74, 0.706, 0.622, 0.485, 0.3, 0.088, 0.0, 0.0, 0.0, 0.0]"
2018,9,30,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, 0.19, 0.403, 0.557, 0.654, 0.703, 0.708, 0.663, 0.571, 0.432, 0.248, 0.059, 0.0, 0.0, 0.0, 0.0]"
2018,10,1,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012, 0.167, 0.357, 0.542, 0.644, 0.71, 0.722, 0.688, 0.608, 0.476, 0.296, 0.082, 0.0, 0.0, 0.0, 0.0]"
2018,10,2,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.23, 0.447, 0.604, 0.704, 0.754, 0.757, 0.716, 0.628, 0.491, 0.304, 0.082, 0.0, 0.0, 0.0, 0.0]"
2018,10,3,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, 0.213, 0.423, 0.575, 0.675, 0.726, 0.732, 0.692, 0.607, 0.47, 0.286, 0.07, 0.0, 0.0, 0.0, 0.0]"
2018,10,4,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, 0.207, 0.419, 0.574, 0.673, 0.724, 0.729, 0.69, 0.604, 0.468, 0.283, 0.065, 0.0, 0.0, 0.0, 0.0]"
2018,10,5,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011, 0.196, 0.408, 0.566, 0.667, 0.719, 0.724, 0.684, 0.598, 0.462, 0.276, 0.059, 0.0, 0.0, 0.0, 0.0]"
2018,10,6,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.192, 0.405, 0.563, 0.666, 0.718, 0.725, 0.687, 0.602, 0.468, 0.282, 0.059, 0.0, 0.0, 0.0, 0.0]"
2018,10,7,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009, 0.195, 0.411, 0.572, 0.677, 0.73, 0.735, 0.695, 0.602, 0.46, 0.282, 0.058, 0.0, 0.0, 0.0, 0.0]"
2018,10,8,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.198, 0.417, 0.579, 0.691, 0.746, 0.753, 0.713, 0.626, 0.485, 0.291, 0.056, 0.0, 0.0, 0.0, 0.0]"
2018,10,9,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.162, 0.395, 0.551, 0.612, 0.577, 0.528, 0.533, 0.414, 0.184, 0.08, 0.012, 0.0, 0.0, 0.0, 0.0]"
2018,10,10,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.141, 0.384, 0.549, 0.646, 0.687, 0.692, 0.655, 0.574, 0.435, 0.255, 0.04, 0.0, 0.0, 0.0, 0.0]"
2018,10,11,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.069, 0.253, 0.435, 0.532, 0.532, 0.492, 0.314, 0.184, 0.153, 0.163, 0.026, 0.0, 0.0, 0.0, 0.0]"
2018,10,12,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.158, 0.37, 0.531, 0.624, 0.664, 0.666, 0.634, 0.552, 0.407, 0.218, 0.027, 0.0, 0.0, 0.0, 0.0]"
2018,10,13,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.161, 0.382, 0.544, 0.649, 0.703, 0.712, 0.673, 0.586, 0.451, 0.265, 0.038, 0.0, 0.0, 0.0, 0.0]"
2018,10,14,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046, 0.164, 0.214, 0.242, 0.231, 0.305, 0.471, 0.437, 0.299, 0.122, 0.012, 0.0, 0.0, 0.0, 0.0]"
2018,10,15,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.098, 0.385, 0.572, 0.623, 0.441, 0.305, 0.287, 0.295, 0.3, 0.225, 0.025, 0.0, 0.0, 0.0, 0.0]"
2018,10,16,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047, 0.238, 0.525, 0.665, 0.721, 0.724, 0.681, 0.59, 0.438, 0.233, 0.02, 0.0, 0.0, 0.0, 0.0]"
2018,10,17,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.127, 0.352, 0.554, 0.668, 0.725, 0.73, 0.69, 0.601, 0.454, 0.257, 0.018, 0.0, 0.0, 0.0, 0.0]"
2018,10,18,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, 0.081, 0.151, 0.205, 0.232, 0.233, 0.204, 0.162, 0.115, 0.059, 0.004, 0.0, 0.0, 0.0, 0.0]"
2018,10,19,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028, 0.104, 0.213, 0.384, 0.568, 0.63, 0.619, 0.541, 0.4, 0.217, 0.018, 0.0, 0.0, 0.0, 0.0]"
2018,10,20,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038, 0.178, 0.4, 0.538, 0.518, 0.437, 0.342, 0.309, 0.291, 0.165, 0.009, 0.0, 0.0, 0.0, 0.0]"
2018,10,21,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.069, 0.251, 0.468, 0.556, 0.546, 0.53, 0.508, 0.421, 0.28, 0.132, 0.007, 0.0, 0.0, 0.0, 0.0]"
2018,10,22,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.107, 0.333, 0.508, 0.617, 0.664, 0.67, 0.627, 0.529, 0.33, 0.104, 0.004, 0.0, 0.0, 0.0, 0.0]"
2018,10,23,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, 0.13, 0.428, 0.623, 0.684, 0.687, 0.606, 0.486, 0.335, 0.129, 0.006, 0.0, 0.0, 0.0, 0.0]"
2018,10,24,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.139, 0.379, 0.552, 0.662, 0.718, 0.726, 0.686, 0.599, 0.458, 0.267, 0.016, 0.0, 0.0, 0.0, 0.0]"
2018,10,25,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.141, 0.381, 0.554, 0.661, 0.717, 0.723, 0.683, 0.596, 0.457, 0.269, 0.015, 0.0, 0.0, 0.0, 0.0]"
2018,10,26,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.107, 0.16, 0.266, 0.259, 0.256, 0.198, 0.169, 0.099, 0.046, 0.002, 0.0, 0.0, 0.0, 0.0]"
2018,10,27,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033, 0.227, 0.358, 0.385, 0.374, 0.381, 0.292, 0.228, 0.184, 0.052, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,10,29,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.064, 0.304, 0.553, 0.603, 0.648, 0.657, 0.636, 0.572, 0.442, 0.254, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,10,30,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.035, 0.069, 0.101, 0.127, 0.143, 0.139, 0.095, 0.046, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,10,31,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.018, 0.055, 0.106, 0.311, 0.443, 0.498, 0.458, 0.345, 0.14, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,1,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.112, 0.378, 0.667, 0.735, 0.739, 0.694, 0.602, 0.451, 0.235, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,2,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032, 0.141, 0.185, 0.216, 0.271, 0.299, 0.493, 0.385, 0.176, 0.031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,3,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.079, 0.292, 0.56, 0.682, 0.742, 0.748, 0.705, 0.599, 0.442, 0.246, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,4,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.092, 0.345, 0.53, 0.643, 0.684, 0.646, 0.595, 0.54, 0.413, 0.227, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]"
